X,municipality,district,region,latitude,longitude,ind_machine,ind_mining,ind_metals,russian_lang,forest,elev,dist_road,pop_density,dist_russia,yanukovych,rebel_violence,until_control
1389,Kodema,Artemivskyi,Donetsk,48.47295,38.08571,0.230954504906334,0.051828724353256,0.0679304192685103,0.311522222222222,0,0.402332361516035,0.420847290638078,0.0136756582394491,0.512420505720967,0.848977184019286,1,73
1390,Kochenove,Trotskyi,Luhansk,49.79374,38.37575,0.0520823125918667,0.1734443900049,0.0520823125918667,0.563522222222222,1,0.451895043731778,0.0634889754288206,0.00691521338291403,0.110586719948936,0.705788479594337,0,1650
1391,Knyahynivka,Briankivska,Luhansk,48.11761,38.85224,0.0280885272894571,0.486318950070221,0.133372076129595,0.604422222222222,1,0.355685131195335,0.135496418977339,0.355174998037422,0.1374223120263,0.559386833224045,0,73
1392,Klyuchevoye,Lutuhynskyi,Luhansk,48.38333,39.16667,0.16708096130194,0.013892276475503,0.0617705516951483,0.670622222222222,1,0.349854227405248,0.0643263667034404,0.0300884151418908,0.293774249970216,0.571983058335003,0,73
1393,Klinovskiye,Kostiantynivskyi,Donetsk,48.5,37.83333,0.0289496402877698,0.622877697841727,0.0793381294964029,0.395811111111111,1,0.483965014577259,0.313294249326345,0.00705529823346703,0.585719380160924,0.676546093463159,0,73
1394,Klynove,Artemivskyi,Donetsk,48.56198,38.16008,0.206218319411723,0.0414792603698151,0.0667166416791604,0.306955555555556,1,0.419825072886297,0.10245416004177,0.0136756582394491,0.548089283305793,0.848977184019286,0,73
1395,Klynkyne,Novoazovskyi,Donetsk,47.29003,38.2489,0.0167597765363128,5.90889557370004e-4,0.0701009883970778,0.418444444444444,1,0.233236151603499,0.350770960799319,0.0162230061883576,0.00825844755563928,0.870780367997642,0,181
1396,Klymivka,Kreminskyi,Luhansk,49.26503,38.42973,0.160118101294572,0,0.267014914073738,0.162744444444444,1,0.303206997084548,0.0958142236651419,0.0138543805470713,0.398737805840079,0.494515167056929,0,1650
1397,Klyshchiyivka,Artemivskyi,Donetsk,48.53001,37.96052,0.234362233318202,0.0527462551066727,0.0691330004539265,0.3449,1,0.448979591836735,0.324773978412091,0.0136756582394491,0.567839002503344,0.848977184019286,1,73
1398,Klenovyy,Sverdlovskyi,Luhansk,48.11934,39.4588,0.0675974461530818,0.722927483665814,0.00163962934439669,0.703555555555555,0,0.82798833819242,0.419458251008389,0.0432235023858251,0.144518918559562,0.706684732255394,0,73
1399,Kleban-Byk,Kostiantynivskyi,Donetsk,48.42608,37.76521,0.0281165893603619,0.619023077363569,0.0801981331958999,0.212944444444444,1,0.384839650145773,0.410481481254163,0.00705529823346703,0.571864283247812,0.676546093463159,0,111
1400,Kiziltash,Telmanivskyi,Donetsk,47.45,37.66667,0.321848816867692,0.00294018353128932,0.363232360433355,0.440055555555556,1,0.510204081632653,7.48793362496246e-4,0.0111527062222944,0.324079431392993,0.738941720478722,0,185
1401,Kiyanov,Bilokurakynskyi,Luhansk,49.80394,38.59005,0.0546378049938289,0.16818570207918,0.0506503370359822,0.128833333333333,1,0.46064139941691,0.228231957069825,0.00702141983726934,0.0937860454601234,0,0,1650
1402,Kiselevka,Bilokurakynskyi,Luhansk,49.5,38.65,0.0183879441448915,0.244919120696806,0.00359463569749758,0.184011111111111,1,0.457725947521866,0.116762887352839,0.00709267976121869,0.233898121526878,0,0,1650
1403,Kyselivka,Amvrosivskyi,Donetsk,47.75145,38.46009,0.208087091757387,0.36346293416277897,0.190896837739762,0.478288888888889,1,0.317784256559767,0.0656655173369567,0.0158492955055854,0.0643804138078617,0.785255900189148,0,111
1404,Kirpoty,Novoazovskyi,Donetsk,47.18333,37.83333,0.33230712938371,0.00302183417132979,0.376019632459167,0.4739,1,0.201166180758017,0.0333413045331102,0.029293216164906,0.227359719258909,0.870780367997642,0,185
1405,Kirovske,Shakhtarskyi,Donetsk,48.14825,38.36324,0.19695232536324,0.201538429467803,0.0248900377311292,0.7907,0,0.731778425655977,0.00521257148479046,0.428839669264572,0.293160972736715,0.763419626334049,1,73
1406,Kirovsk,Krasnolymanskyi,Donetsk,49.0234,37.93161,0.0766458298135946,0.0429689699836684,0.053443712338796,0.167855555555556,1,0.206997084548105,0.0460909210259463,0.00989235539960415,0.510799405646841,0.69637274041445,1,1650
1407,Kirovsk,Kirovska,Luhansk,48.63751,38.6428,0.128441479684657,0.474671518091773,0.0802102284212654,0.5027,1,0.571428571428571,0.129504011434609,0.361201734533315,0.450207957836222,0.618470049707914,1,73
1408,Kirovo,Bilovodskyi,Luhansk,49.26667,39.6,0.0283074892774662,1.97954470471791e-4,0.00164962058726492,0.112977777777778,1,0.186588921282799,0.0716811619997222,0.00727279666543333,0.127964085071208,0.20129804423142,0,1650
1409,Kirove,Artemivskyi,Donetsk,48.83167,38.052,0.192475679968235,0.0391436701740454,0.0651512143471643,0.131322222222222,0,0.206997084548105,0.0697269610095759,0.0136756582394491,0.615795693912491,0.848977184019286,1,73
1410,Kirove,Dzerzhynska,Donetsk,48.39827,37.9175,0.0249212478406666,0.549232801544558,0.181358601768113,0.688566666666667,1,0.682215743440233,0.34689069883297,0.054823436718075,0.512207111361779,0.929510595268589,1,73
1411,Kirove,Makivska,Donetsk,48.08909,38.03218,0.118060718711276,0.326693515076415,0.099700536968195,0.617544444444444,1,0.688046647230321,0.249695679409643,0.48748702010917,0.329707745941178,0.904834844920207,1,45
1412,Kirovo,Amvrosivskyi,Donetsk,47.86667,38.16667,0.150898960307887,0.281521052329255,0.109573865734472,0.599533333333333,1,0.524781341107872,0.182075080005043,0.02423183369319,0.183309055240982,0.785255900189148,0,73
1413,Kirove,Volodarskyi,Donetsk,47.35197,37.61195,0.339775674273859,0.00309906639004149,0.383648858921162,0.711344444444444,1,0.346938775510204,0.446893352230259,0.0114570476103613,0.346312208472386,0.826443268947218,1,185
1414,Kyrnosove,Milovskyi,Luhansk,49.21786,39.97248,0.290521222784253,0.392038706839675,0.012975588299978,0.172744444444444,1,0.250728862973761,0.775231746176502,0.00794784559929213,0.0375189761085638,0.339726881816556,0,1650
1415,Kyrylivka,Volnovaskyi,Donetsk,47.65391,37.30198,0.0165564241330928,0.11946281820004,0.00272599719382641,0.19,1,0.536443148688047,0.00190939694340629,0.025781362043158,0.554722270374968,0.635294730310898,0,1650
1416,Kyrylivka,Volodarskyi,Donetsk,47.31859,37.67475,0.344717105263158,0.00314473684210526,0.389125,0.589566666666667,1,0.32069970845481,0.627753063702091,0.0105735738386155,0.310194271628845,0.826443268947218,0,185
1417,Khvorostyanivka,Starobilskyi,Luhansk,49.13753,38.88212,0.165395134590471,3.35876397485725e-4,0.254138477040449,0.148222222222222,1,0.163265306122449,0.0952150779956764,0.0158004814553138,0.378473900405434,0.128422282639627,0,1650
1418,Trudivskyy,Donetska,Donetsk,47.95479,37.55181,0.200851452029801,0.177394750604421,0.109310333880807,0.359211111111111,1,0.594752186588921,0.220011643472951,0.510616886363807,0.48147385033339,0.580494503372253,0,73
1419,Khutor Knyazhev,Stanychno-Luhanskyi,Luhansk,48.85,39.25,0.181890408437126,0.0559632983078272,0.0587876233522752,0.448344444444444,1,0.215743440233236,0.118900273456816,0.0117634531598617,0.249450848231124,0.544192506900048,0,1650
1420,Khryashchivka,Krasnodonskyi,Luhansk,48.57395,39.61718,0.166960135230314,0.416396675588111,0.0257782786307931,0.625322222222222,1,0.116618075801749,0.414547405099189,0.0109008888283887,0.0336403962230005,0.489657887961827,0,111
1421,Khrustalne,Briankivska,Luhansk,48.14782,38.85151,0.0652734778121775,0.439800481596147,0.122162022703818,0.651533333333333,1,0.492711370262391,0.0673191032346037,0.275181165704243,0.154413687020721,0.559386833224045,0,73
1422,Khrystoforivka,Antratsytivskyi,Luhansk,48.16899,39.01702,0.215889464594128,0.0815582421800038,0.0686048743043562,0.6531,1,0.615160349854227,0.128022725473483,0.0101495071254758,0.171223648032608,0.839626822452335,0,73
1423,Khrestyshche,Slovianskyi,Donetsk,48.92279,37.49881,0.208815965230567,0.022667916027034,0.170059211706772,0.207366666666667,1,0.472303206997085,0.202514755572553,0.0128010504570626,0.640041061257965,0.790980338334592,0,1650
1424,Khoroshe,Slovianoserbskyi,Luhansk,48.62735,38.84778,0.39092815941269,0.0316537159746389,0.365281022071793,0.547677777777778,1,0.186588921282799,0.137999560922888,0.0239955240549149,0.424566906374068,0.524348989732917,0,73
1425,Khomutove,Novoazovskyi,Donetsk,47.26147,38.14642,0.0466749277158199,5.67947129285419e-4,0.0978418009087154,0.220355555555556,1,0.0379008746355685,0.0791609041982386,0.0152088729788238,0.0517086935993026,0.870780367997642,0,181
1426,Kholodna Balka,Makivska,Donetsk,47.99305,38.03512,0.117971789130457,0.326447432233034,0.0996254372478408,0.764666666666667,1,0.483965014577259,0.361875693477051,0.48748702010917,0.285190409671671,0.904834844920207,0,73
1427,Khleborob,Starobeshivskyi,Donetsk,47.57194,38.10166,0.180353372596955,0.00640811942067637,0.0539319183612994,0.5742,1,0.443148688046647,0.165611578456539,0.0185296071461969,0.110490615045174,0.80054370701652,0,181
1428,Khlibodarivka,Volnovaskyi,Donetsk,47.47837,37.40437,0.330433084260531,0.00317536321366918,0.36776880331649,0.403444444444444,1,0.717201166180758,0.10980352143442,0.025781362043158,0.472059056145799,0.635294730310898,0,185
1429,Khersones,Volodarskyi,Donetsk,47.22909,37.55024,0.342079374616233,0.00315596960233462,0.381495982411082,0.761155555555556,1,0.24198250728863,0.0844808298834129,0.366129275351383,0.321477046997693,0.826443268947218,1,1650
1430,Khartsyzk,n.a. ( 511),Donetsk,48.04243,38.14728,0.146022736383023,0.311815543476518,0.104975387624866,0.768433333333333,1,0.702623906705539,0.0513087468921873,0.449211479872878,0.273913821927002,0.629807339134984,0,46
1431,Kharkivske,Amvrosivskyi,Donetsk,47.74542,38.55957,0.0965173542508331,0.428297602547846,0.238831057768866,0.426122222222222,1,0.402332361516035,0.23601981864426,0.0158492955055854,0.0607719171224752,0.785255900189148,0,111
1432,Khanzhenkove,Makivska,Donetsk,48.09225,38.07387,0.114961816720257,0.317895900321543,0.122940112540193,0.731366666666667,1,0.766763848396501,0.0253273935382075,0.48748702010917,0.318576733458287,0.904834844920207,0,73
1433,Keramik,Iasynuvatskyi,Donetsk,48.25303,37.68157,0.438340582134493,0.0313482770157243,0.0424891267982603,0.550666666666667,1,0.498542274052478,0.372138906248921,0.00997589569741087,0.52741975696686,0.782736217914638,0,111
1434,Katyshevakha,Kramatorska,Donetsk,48.63333,37.45,0.246215524987904,0.242137277942905,0.142876892237506,0.246911111111111,1,0.495626822157434,0.411376144484261,0.241500187332357,0.774425430711688,0.464280461331748,0,1650
1435,Katerynivka,Volodarskyi,Donetsk,47.43294,37.2483,0.328736351406314,0.00316616087350999,0.364765510121077,0.550455555555555,1,0.338192419825073,0.0243876983127027,0.00941805072137664,0.499967728050084,0.826443268947218,1,1650
1436,Kasyanivka,Volodarskyi,Donetsk,47.29771,37.53185,0.342301913906852,0.00312234633222287,0.381285518322555,0.708166666666667,1,0.335276967930029,0.0263316340688664,0.0104946943460113,0.361513614327826,0.826443268947218,0,185
1437,Kaskivka,Markivskyi,Luhansk,49.67569,39.58309,0.0269570011025358,1.65380374862183e-4,0.00253583241455347,0.0508444444444444,1,0.542274052478134,0.220675323522332,0.00715851422899296,0.0191638154767647,0.220722714551575,0,1650
1438,Kashperovka,Starobeshivskyi,Donetsk,47.75389,38.16583,0.228004291845494,0.0862839771101574,0.13683237958989,0.506066666666667,1,0.349854227405248,0.321700038699593,0.0185237450862023,0.135450865954857,0.80054370701652,0,73
1439,Kashlagach,Velykonovosilkivskyi,Donetsk,47.78333,37.01667,0.0304227578032398,0.237871446692591,0.0444800266173137,0.1796,1,0.384839650145773,0.00723374608115294,0.0110696976144386,0.730960940545856,0.420830762974018,0,1650
1440,Kartushyne,Antratsytivskyi,Luhansk,48.18463,39.25541,0.0233181314575765,0.780371544149854,8.76040297853701e-4,0.462833333333333,1,0.495626822157434,0.044080628002489,0.0112547835613981,0.17845231704019,0.839626822452335,0,73
1441,Karshino,Rovenkivska,Luhansk,48.0662,39.27093,0.0259937959558823,0.758013556985294,9.765625e-4,0.541188888888889,1,0.635568513119534,0.0368027478973006,0.242774873974109,0.112044347701089,0.38229566247356,0,73
1442,Karpovo-Nadezhdynka,Amvrosivskyi,Donetsk,47.82654,38.58166,0.0987479257806607,0.438135465379394,0.244350580781415,0.409044444444444,1,0.139941690962099,0.203865016052793,0.0158492955055854,0.0878648591390264,0.785255900189148,0,111
1443,Karpove-Kripenske,Sverdlovskyi,Luhansk,47.94595,39.59835,0.0971867654121275,0.603670095796578,0.0197912190683214,0.526644444444444,1,0.536443148688047,0.471617760875795,0.00510276237128887,0.0619394606449547,0.706684732255394,0,73
1444,Karpivka,Krasnolymanskyi,Donetsk,49.17776,37.73307,0.204022764481173,0.0288843845014423,0.174729087081937,0.191422222222222,1,0.291545189504373,0.0566215407414092,0.00989235539960415,0.45342321692993,0.69637274041445,0,1650
1445,Karpivka,Slovianskyi,Donetsk,48.89645,37.64764,0.226267401014788,0.0316796044928228,0.189882475389219,0.353377777777778,1,0.276967930029155,0.00446582805326581,0.212639809576203,0.618844645715743,0.790980338334592,0,44
1446,Karpivka,Oleksandrivskyi,Donetsk,48.79378,36.7344,0.029389889877882,0.356637316763034,0.0534536119574866,0.152366666666667,1,0.533527696793003,0.0753868729860518,0.00974856456708374,0.810835323468198,0.583010255925014,0,1650
1447,Karpovka,Artemivskyi,Donetsk,48.65889,38.10083,0.208024202261759,0.0418497442915796,0.0673125405171793,0.226944444444444,1,0.262390670553936,0.0670399639357512,0.0186304127082944,0.610572765730464,0.848977184019286,0,73
1448,Karmazynivka,Svativskyi,Luhansk,49.31085,38.02031,0.0916986804743611,0.00192082846166694,0.0927008518456656,0.131366666666667,1,0.268221574344023,0.0542445036592409,0.0110649948128614,0.345395448469721,0.321464646243288,0,1650
1449,Karlovka,Volnovaskyi,Donetsk,47.58333,37.45,0.309439114866884,0.00468820506208941,0.347003357926876,0.326077777777778,1,0.720116618075802,0.0218657711087558,0.025781362043158,0.462846407696987,0.635294730310898,1,1650
1450,Karlo-Marksove,Ienakiievska,Donetsk,48.26762,38.17384,0.151729594303547,0.144015647663839,0.155619533207332,0.6833,1,0.486880466472303,0.2686587284989,0.334118922271981,0.386935006611388,0.983211534824794,1,73
1451,Soledar,Artemivska,Donetsk,48.67935,38.08902,0.20580061284116,0.0414024086082805,0.0665930307133186,0.196811111111111,1,0.239067055393586,0.0757953975894401,0.197792693368678,0.623567730340234,0.82112597532943,1,73
1452,Karla Marksa,Marnskyi,Donetsk,47.76667,37.11667,0.0307650984524474,0.236347858426827,0.0441951279985124,0.1993,1,0.428571428571429,6.20803988951949e-4,0.0276430375601882,0.67489045395749,0.623945768791402,1,1650
1453,Karbonit,n.a. ( 182),Luhansk,48.715,38.48417,0.136391517700666,0.575227830354013,0.0773746933052927,0.2902,1,0.653061224489796,0.00524452048144504,0.334540293293299,0.520396681734394,0.725025176081231,0,111
1454,Karayashnyk,Starobilskyi,Luhansk,49.37055,39.23119,0.0255607278882776,2.53914515446466e-4,0.00397799407532797,0.192977777777778,1,0.527696793002915,0.0348329063948227,0.0158004814553138,0.2205868732013,0.128422282639627,0,1650
1455,Karavan-Solodkyy,Markivskyi,Luhansk,49.42164,39.3136,0.0254342838413635,1.96656833824975e-4,0.00301540478531628,0.0670222222222222,0,0.457725947521866,0.124606046721455,0.00718488636750896,0.182310925156573,0.220722714551575,0,1650
1456,Svitle,Starobeshivskyi,Donetsk,47.81487,38.08768,0.150759299871726,0.28391608391608403,0.108685397442794,0.678622222222222,1,0.411078717201166,0.291579088047316,0.136902869237958,0.190295065529996,0.80054370701652,0,73
1457,Kapitanove,Novoaidarskyi,Luhansk,48.83118,38.76128,0.0998027497276769,0.441251803220773,0.0792239526599346,0.237911111111111,1,0.271137026239067,0.63058667431397,0.00919053971978446,0.519008164685253,0.362506158509647,0,1650
1458,Konkove,Telmanivskyi,Donetsk,47.33239,38.1683,0.0168521119153073,5.94144971373015e-4,0.0704871988765259,0.163611111111111,1,0.0787172011661808,0.0537961447877726,0.0120820653914678,0.0334827634186401,0.738941720478722,0,181
1459,Komyshne,Stanychno-Luhanskyi,Luhansk,48.71648,39.67013,0.269858787529158,0.520128420577391,0.0256088690461261,0.866844444444445,1,0.300291545189504,0.543847638801127,0.0112799425593556,0.0203078035319486,0.544192506900048,1,113
1460,Komyshivka,Iasynuvatskyi,Donetsk,48.18029,37.4688,0.0371959566178793,0.302937769822049,0.0574391913235759,0.427666666666667,1,0.513119533527697,0.152955002661328,0.0223821358591658,0.58957656998826,0.782736217914638,0,1650
1461,Komyshuvate,Pershotravnevyi,Donetsk,47.08561,37.16703,0.334063937384056,0.00213463444385149,0.370359076008234,0.268188888888889,1,0.26530612244898,0.0319003176710194,0.0129153328935029,0.387834986564942,0.695797301565892,0,185
1462,Komyshuvakha,Popasnianskyi,Luhansk,48.69735,38.38513,0.248762707330123,0.387974852862493,0.012573568753344,0.242755555555556,1,0.679300291545189,0.074411670825521,0.0164436329540436,0.535314634329928,0.817865903340816,0,111
1463,Kamyshevakha,Kramatorska,Donetsk,48.64074,37.45256,0.246215524987904,0.242137277942905,0.142876892237506,0.271577777777778,1,0.352769679300292,0.431998885756871,0.241500187332357,0.776618222134852,0.464280461331748,0,1650
1464,Kamyshevakha,Velykonovosilkivskyi,Donetsk,47.88882,36.59065,0.0362207624777457,0.273436061145558,0.0649211124071459,0.158233333333333,1,0.326530612244898,0.169958153334607,0.0113297653150034,0.933230347140121,0.420830762974018,0,1650
1465,Komyshuvakha,Amvrosivskyi,Donetsk,47.79114,38.75603,0.0293386122531851,0.445358103649561,0.139789858382823,0.226322222222222,1,0.349854227405248,9.73579383519167e-4,0.0155326285777488,0.0200095813332994,0.785255900189148,0,181
1466,Kamenskoye,Mariupolska,Donetsk,47.18431,37.51485,0.342595470325674,0.00222185485204166,0.382086295255414,0.686155555555556,0,0.116618075801749,0.148935807543768,0.933733536914008,0.304852482112503,0.443696805288616,0,1650
1467,Millerovo,Antratsitivska,Luhansk,48.16829,39.16537,0.155082057647221,0.326989380775066,0.0494414563508482,0.749766666666667,1,0.883381924198251,0.34145049634627,0.0367146411697896,0.17394822670227,1,0,73
1468,Kamennovatskiy,Volodarskyi,Donetsk,47.22125,37.41449,0.341019042039927,0.00221158846024735,0.380327394077419,0.5731,1,0.379008746355685,0.233224623402682,0.0104946943460113,0.349062937038398,0.826443268947218,0,189
1469,Kamenka,Novopskovskyi,Luhansk,49.63719,39.36498,0.0240515745102901,1.85965782296058e-4,0.00285147532853954,0.0764666666666667,1,0.311953352769679,0.0638856358238501,0.010089721720421,0.0580541166723638,0.134954227286366,1,1650
1470,Kamenka,Starobilskyi,Luhansk,49.15348,38.80779,0.168759638686935,3.42708868815941e-4,0.25930821766909,0.0577,1,0.422740524781341,0.00771970381916314,0.0158004814553138,0.377047633363746,0.128422282639627,1,1650
